Unique Identifier,episode_ref,track_name,date,date_text,decade,castaway_ref,std_name,std_artist,std_artist_id
12860,1609,String Quintet in C major by Franz Schubert,5/8/1981,"May 8,1981",80,2557,sir frederick ashton,franz schubert,A1618
12864,1609,Piano Concerto No. 21 in C major by Wolfgang Amadeus Mozart,5/8/1981,"May 8,1981",80,2557,sir frederick ashton,wolfgang amadeus mozart,A5418
12841,1607,Concerto for Two Violins in D minor by Johann Sebastian Bach,5/22/1981,"May 22,1981",80,2581,sir john gielgud,johann sebastian bach,A2427
12847,1607,Clarinet Concerto in A major by Wolfgang Amadeus Mozart,5/22/1981,"May 22,1981",80,2581,sir john gielgud,wolfgang amadeus mozart,A5418
12840,1606,Symphony No. 9 in C major 'Great' by Franz Schubert,5/29/1981,"May 29,1981",80,783,edmund rubbra,franz schubert,A1618
12832,1605,String Quintet in C major by Franz Schubert,6/5/1981,"June 5,1981",80,849,eric shilling,franz schubert,A1618
12827,1605,Bella figlia dell'amore (from Rigoletto) by Giuseppe Verdi,6/5/1981,"June 5,1981",80,849,eric shilling,giuseppe verdi,A1815
12831,1605,St Matthew Passion - Erbarme dich by Johann Sebastian Bach,6/5/1981,"June 5,1981",80,849,eric shilling,johann sebastian bach,A2427
12826,1605,"Deh vieni, non tardar (from The Marriage of Figaro) by Wolfgang Amadeus Mozart",6/5/1981,"June 5,1981",80,849,eric shilling,wolfgang amadeus mozart,A5418
12809,1603,Violin Concerto No. 5 in A major 'Turkish' by Wolfgang Amadeus Mozart,6/19/1981,"June 19,1981",80,2285,richard leakey,wolfgang amadeus mozart,A5418
12802,1602,Ingemisco (from Requiem Mass) by Giuseppe Verdi,6/26/1981,"June 26,1981",80,1014,giuseppe di stefano,giuseppe verdi,A1815
12799,1601,Nessun dorma by Giacomo Puccini,7/3/1981,"July 3,1981",80,1909,morris west,giacomo puccini,A1790
12793,1601,Sinfonia Concertante in E flat major by Wolfgang Amadeus Mozart,7/3/1981,"July 3,1981",80,1909,morris west,wolfgang amadeus mozart,A5418
12789,1600,Un bel di vedremo (One fine day) (from Madama Butterfly) by Giacomo Puccini,7/10/1981,"July 10,1981",80,1022,gloria swanson,giacomo puccini,A1790
12775,1598,Partita for Solo Violin No. 3 in E major by Johann Sebastian Bach,7/24/1981,"July 24,1981",80,387,carl sagan,johann sebastian bach,A2427
12762,1597,Quando me'n vo' soletta (from La Bohème) by Giacomo Puccini,7/31/1981,"July 31,1981",80,2348,roger moore,giacomo puccini,A1790
12764,1597,La traviata Prelude to Act 1 by Giuseppe Verdi,7/31/1981,"July 31,1981",80,2348,roger moore,giuseppe verdi,A1815
12759,1596,Cello Concerto in E Minor by Edward Elgar,8/7/1981,"August 7,1981",80,1479,julian lloyd webber,edward elgar,A1326
12757,1596,Symphony No. 8 in F major by Ludwig van Beethoven,8/7/1981,"August 7,1981",80,1479,julian lloyd webber,ludwig van beethoven,A3004
12755,1596,String Quintet No. 4 in G minor by Wolfgang Amadeus Mozart,8/7/1981,"August 7,1981",80,1479,julian lloyd webber,wolfgang amadeus mozart,A5418
12752,1595,Cello Concerto in E Minor by Edward Elgar,8/14/1981,"August 14,1981",80,2753,terry hands,edward elgar,A1326
12749,1595,Dio! mi potevi (from Otello) by Giuseppe Verdi,8/14/1981,"August 14,1981",80,2753,terry hands,giuseppe verdi,A1815
12739,1594,Tosca by Giacomo Puccini,8/21/1981,"August 21,1981",80,2476,sebastian coe,giacomo puccini,A1790
12733,1593,Cello Concerto in E Minor by Edward Elgar,8/28/1981,"August 28,1981",80,2046,paul eddington,edward elgar,A1326
12735,1593,Una macchia è qui tuttora (from Macbeth) by Giuseppe Verdi,8/28/1981,"August 28,1981",80,2046,paul eddington,giuseppe verdi,A1815
12729,1593,St Matthew Passion - Petrus aber sass draussen‚Ä¶ by Johann Sebastian Bach,8/28/1981,"August 28,1981",80,2046,paul eddington,johann sebastian bach,A2427
12736,1593,Piano Concerto No. 27 in B flat major by Wolfgang Amadeus Mozart,8/28/1981,"August 28,1981",80,2046,paul eddington,wolfgang amadeus mozart,A5418
12714,1591,Romeo and Juliet Fantasy Overture by Peter Ilyich Tchaikovsky,9/11/1981,"September 11,1981",80,41,alan jones,pyotr ilyich tchaikovsky,A3932
12706,1590,Suite for Solo Cello No. 3 in C major by Johann Sebastian Bach,9/18/1981,"September 18,1981",80,1303,jessye norman,johann sebastian bach,A2427
12707,1590,Fidelio by Ludwig van Beethoven,9/18/1981,"September 18,1981",80,1303,jessye norman,ludwig van beethoven,A3004
12712,1590,The Marriage Of Figaro by Wolfgang Amadeus Mozart,9/18/1981,"September 18,1981",80,1303,jessye norman,wolfgang amadeus mozart,A5418
12702,1589,Serenade for Strings In E minor by Edward Elgar,9/25/1981,"September 25,1981",80,1718,malcolm muggeridge,edward elgar,A1326
12701,1589,Violin Concerto in D major by Ludwig van Beethoven,9/25/1981,"September 25,1981",80,1718,malcolm muggeridge,ludwig van beethoven,A3004
12703,1589,"Piano Trio No. 7 in B flat major, Op. 97 'Archduke' by Ludwig van Beethoven",9/25/1981,"September 25,1981",80,1718,malcolm muggeridge,ludwig van beethoven,A3004
12697,1589,"Exsultate, jubilate by Wolfgang Amadeus Mozart",9/25/1981,"September 25,1981",80,1718,malcolm muggeridge,wolfgang amadeus mozart,A5418
12691,1588,"Piano Sonata No. 14 in C sharp minor, Op.27/2 'Moonlight' by Ludwig van Beethoven",10/2/1981,"October 2,1981",80,1248,james mason,ludwig van beethoven,A3004
12692,1588,Symphony No. 9 in D minor 'Choral' by Ludwig van Beethoven,10/2/1981,"October 2,1981",80,1248,james mason,ludwig van beethoven,A3004
12694,1588,Flute Concerto No. 2 in D major by Wolfgang Amadeus Mozart,10/2/1981,"October 2,1981",80,1248,james mason,wolfgang amadeus mozart,A5418
22671,2835,Dies Bildnis ist bezaubernd schön (from The Magic Flute) by Wolfgang Amadeus Mozart,10/16/1981,"October 16,1981",80,1906,montserrat caballe,wolfgang amadeus mozart,A5418
12688,1587,Symphony No. 6 in F major 'Pastoral' by Ludwig van Beethoven,10/23/1981,"October 23,1981",80,827,elspeth huxley,ludwig van beethoven,A3004
12677,1586,Little Fugue In G Minor by Johann Sebastian Bach/Stokowski,10/30/1981,"October 30,1981",80,1447,joseph cotten,johann sebastian bach,A2427
12667,1585,Sheep may safely graze (from Cantata No. 208) by Johann Sebastian Bach,11/6/1981,"November 6,1981",80,2038,patrick lichfield,johann sebastian bach,A2427
12659,1584,Partita for Keyboard No. 1 in B flat major by Johann Sebastian Bach,11/13/1981,"November 13,1981",80,2173,professor glyn daniel,johann sebastian bach,A2427
12661,1584,Violin Sonata No. 6 In E by Johann Sebastian Bach/Pick-Mangiagalli,11/13/1981,"November 13,1981",80,2173,professor glyn daniel,johann sebastian bach,A2427
12646,1582,String Quartet No. 14 in D minor 'Death and the Maiden' by Franz Schubert,12/11/1981,"December 11,1981",80,38,alan howard,franz schubert,A1618
12641,1582,Sonata No. 15 in D by Ludwig van Beethoven,12/11/1981,"December 11,1981",80,38,alan howard,ludwig van beethoven,A3004
12642,1582,Der Hölle Rache (from The Magic Flute) by Wolfgang Amadeus Mozart,12/11/1981,"December 11,1981",80,38,alan howard,wolfgang amadeus mozart,A5418
12648,1582,String Quintet No. 6 in E flat major by Wolfgang Amadeus Mozart,12/11/1981,"December 11,1981",80,38,alan howard,wolfgang amadeus mozart,A5418
12625,1580,Toccata and Fugue in D Minor by Johann Sebastian Bach/Stokowski,12/25/1981,"December 25,1981",80,1097,helene hanff,johann sebastian bach,A2427
12631,1580,St Matthew Passion - Wir setzen uns mit Tränen nieder by Johann Sebastian Bach,12/25/1981,"December 25,1981",80,1097,helene hanff,johann sebastian bach,A2427
12624,1579,Piano Sonata in A major by Franz Schubert,1/1/1982,"January 1,1982",80,770,earl of harewood,franz schubert,A1618
12621,1579,Ma lassù si vedremo (from Don Carlos) by Giuseppe Verdi,1/1/1982,"January 1,1982",80,770,earl of harewood,giuseppe verdi,A1815
12619,1579,"Piano Trio No. 5 in D major, Op. 70/1 'Ghost' by Ludwig van Beethoven",1/1/1982,"January 1,1982",80,770,earl of harewood,ludwig van beethoven,A3004
12589,1575,Vissi d'arte (from Tosca) by Giacomo Puccini,1/29/1982,"January 29,1982",80,916,frankie howerd,giacomo puccini,A1790
12587,1575,Symphony No. 9 in D minor 'Choral' by Ludwig van Beethoven,1/29/1982,"January 29,1982",80,916,frankie howerd,ludwig van beethoven,A3004
12566,1572,Cello Concerto in E Minor by Edward Elgar,2/19/1982,"February 19,1982",80,2537,sir christopher leaver,edward elgar,A1326
12563,1572,Triple Concerto in C major by Ludwig van Beethoven,2/19/1982,"February 19,1982",80,2537,sir christopher leaver,ludwig van beethoven,A3004
12564,1572,Piano Concerto No. 25 in C major by Wolfgang Amadeus Mozart,2/19/1982,"February 19,1982",80,2537,sir christopher leaver,wolfgang amadeus mozart,A5418
12567,1572,Ave verum corpus by Wolfgang Amadeus Mozart,2/19/1982,"February 19,1982",80,2537,sir christopher leaver,wolfgang amadeus mozart,A5418
12550,1570,Cello Concerto in E Minor by Edward Elgar,3/5/1982,"March 5,1982",80,1402,john osborne,edward elgar,A1326
12551,1570,Finch'han dal vino (from Don Giovanni) by Wolfgang Amadeus Mozart,3/5/1982,"March 5,1982",80,1402,john osborne,wolfgang amadeus mozart,A5418
12537,1569,"An die Musik (To Music), D547 by Franz Schubert",3/12/1982,"March 12,1982",80,536,dame eva turner,franz schubert,A1618
12542,1569,Nessun dorma by Giacomo Puccini,3/12/1982,"March 12,1982",80,536,dame eva turner,giacomo puccini,A1790
12539,1569,O don fatale (from Don Carlos) by Giuseppe Verdi,3/12/1982,"March 12,1982",80,536,dame eva turner,giuseppe verdi,A1815
12544,1569,Dies irae (from Requiem Mass) by Giuseppe Verdi,3/12/1982,"March 12,1982",80,536,dame eva turner,giuseppe verdi,A1815
12543,1569,Sinfonia Concertante in E flat major by Wolfgang Amadeus Mozart,3/12/1982,"March 12,1982",80,536,dame eva turner,wolfgang amadeus mozart,A5418
12530,1568,Flute Sonata No.4: Allegro by Johann Sebastian Bach/Gerhardt,3/19/1982,"March 19,1982",80,968,george chisholm,johann sebastian bach,A2427
12535,1568,Horn Concerto No. 2 in E flat major by Wolfgang Amadeus Mozart,3/19/1982,"March 19,1982",80,968,george chisholm,wolfgang amadeus mozart,A5418
12521,1567,"Die Forelle (The Trout), D550 by Franz Schubert",3/26/1982,"March 26,1982",80,270,bernard miles,franz schubert,A1618
12528,1567,Piano Concerto No. 24 in C minor by Wolfgang Amadeus Mozart,3/26/1982,"March 26,1982",80,270,bernard miles,wolfgang amadeus mozart,A5418
12518,1566,E Lucevan Le Stelle (from Tosca) by Giacomo Puccini,4/2/1982,"April 2,1982",80,2662,sir william walton,giacomo puccini,A1790
12514,1566,Piano Concerto No. 23 in A major by Wolfgang Amadeus Mozart,4/2/1982,"April 2,1982",80,2662,sir william walton,wolfgang amadeus mozart,A5418
12506,1565,"String Quartet No. 8 In E minor, Op. 59/2 'Rasumovsky' by Ludwig van Beethoven",4/9/1982,"April 9,1982",80,2264,richard armstrong,ludwig van beethoven,A3004
12502,1564,The Dream of Gerontius - Take me away by Edward Elgar,4/16/1982,"April 16,1982",80,1470,julia mckenzie,edward elgar,A1326
12498,1564,"Porgi, amor (from The Marriage of Figaro) by Wolfgang Amadeus Mozart",4/16/1982,"April 16,1982",80,1470,julia mckenzie,wolfgang amadeus mozart,A5418
12492,1563,Sonata in A major by Franz Schubert,4/23/1982,"April 23,1982",80,340,brian aldiss,franz schubert,A1618
12481,1562,Brandenburg Concerto No. 3 in G major by Johann Sebastian Bach,4/30/1982,"April 30,1982",80,718,dorothy dunnett,johann sebastian bach,A2427
12485,1562,Symphony No. 7 in A major by Ludwig van Beethoven,4/30/1982,"April 30,1982",80,718,dorothy dunnett,ludwig van beethoven,A3004
12475,1561,Symphony No. 6 in F major 'Pastoral' by Ludwig van Beethoven,5/7/1982,"May 7,1982",80,1291,jenny agutter,ludwig van beethoven,A3004
12468,1560,Pleading by Edward Elgar,5/14/1982,"May 14,1982",80,1687,lucia popp,edward elgar,A1326
12466,1560,"Piano Trio No. 2 in E-flat major, Op. 100, D. 929 by Franz Schubert",5/14/1982,"May 14,1982",80,1687,lucia popp,franz schubert,A1618
12465,1560,Violin Concerto No. 2 in E major by Johann Sebastian Bach,5/14/1982,"May 14,1982",80,1687,lucia popp,johann sebastian bach,A2427
12470,1560,Clarinet Quintet in A major by Wolfgang Amadeus Mozart,5/14/1982,"May 14,1982",80,1687,lucia popp,wolfgang amadeus mozart,A5418
12449,1558,Piano Concerto No. 1 in B flat minor by Peter Ilyich Tchaikovsky,5/28/1982,"May 28,1982",80,1772,marti webb,pyotr ilyich tchaikovsky,A3932
12448,1557,Octet in F major by Franz Schubert,6/4/1982,"June 4,1982",80,675,desmond hawkins,franz schubert,A1618
12441,1557,"Cello Sonata No. 3 in A major, Op. 69 by Ludwig van Beethoven",6/4/1982,"June 4,1982",80,675,desmond hawkins,ludwig van beethoven,A3004
12440,1556,St Matthew Passion - O Haupt voll Blut by Johann Sebastian Bach,6/11/1982,"June 11,1982",80,645,delia smith,johann sebastian bach,A2427
12429,1555,La traviata Prelude to Act 3 by Giuseppe Verdi,6/18/1982,"June 18,1982",80,2525,sir anton dolin,giuseppe verdi,A1815
12420,1554,"Toccata and Fugue in D Minor, BWV 565 by Johann Sebastian Bach",6/25/1982,"June 25,1982",80,845,eric newby,johann sebastian bach,A2427
12417,1554,Piano Concerto No. 5 in E flat major 'Emperor' by Ludwig van Beethoven,6/25/1982,"June 25,1982",80,845,eric newby,ludwig van beethoven,A3004
12419,1554,Symphony No. 6 in B minor 'Pathétique' by Peter Ilyich Tchaikovsky,6/25/1982,"June 25,1982",80,845,eric newby,pyotr ilyich tchaikovsky,A3932
12423,1554,"Porgi, amor (from The Marriage of Figaro) by Wolfgang Amadeus Mozart",6/25/1982,"June 25,1982",80,845,eric newby,wolfgang amadeus mozart,A5418
12403,1552,Cello Concerto in E Minor by Edward Elgar,7/9/1982,"July 9,1982",80,1396,john mortimer,edward elgar,A1326
12404,1552,O soave fanciulla (from La Bohème) by Giacomo Puccini,7/9/1982,"July 9,1982",80,1396,john mortimer,giacomo puccini,A1790
12406,1552,Io de' sospiri (Shepherd boy's song) (from Tosca) by Giacomo Puccini,7/9/1982,"July 9,1982",80,1396,john mortimer,giacomo puccini,A1790
12407,1552,"Ah! veglia, O donna (from Rigoletto) by Giuseppe Verdi",7/9/1982,"July 9,1982",80,1396,john mortimer,giuseppe verdi,A1815
12401,1552,Soave sia il vento (from Cosi fan tutte) by Wolfgang Amadeus Mozart,7/9/1982,"July 9,1982",80,1396,john mortimer,wolfgang amadeus mozart,A5418
12408,1552,Da qual tremore insolito (from Don Giovanni) by Wolfgang Amadeus Mozart,7/9/1982,"July 9,1982",80,1396,john mortimer,wolfgang amadeus mozart,A5418
12394,1551,Chromatic Fantasia and Fugue in D Minor by Johann Sebastian Bach,7/16/1982,"July 16,1982",80,382,captain jacques cousteau,johann sebastian bach,A2427
12383,1549,Symphony No. 41 in C major 'Jupiter' by Wolfgang Amadeus Mozart,7/30/1982,"July 30,1982",80,1697,lyall watson,wolfgang amadeus mozart,A5418
12376,1548,"St Matthew Passion - Kommt, ihr Töchter by Johann Sebastian Bach",8/6/1982,"August 6,1982",80,979,george martin,johann sebastian bach,A2427
12366,1547,Symphony No. 9 in C major 'Great' by Franz Schubert,8/13/1982,"August 13,1982",80,541,dame janet baker,franz schubert,A1618
12362,1547,"Toccata and Fugue in D Minor, BWV 565 by Johann Sebastian Bach",8/13/1982,"August 13,1982",80,541,dame janet baker,johann sebastian bach,A2427
12365,1547,Piano Concerto No. 5 in E flat major 'Emperor' by Ludwig van Beethoven,8/13/1982,"August 13,1982",80,541,dame janet baker,ludwig van beethoven,A3004
12368,1547,Cosi fan tutte by Wolfgang Amadeus Mozart,8/13/1982,"August 13,1982",80,541,dame janet baker,wolfgang amadeus mozart,A5418
12358,1546,Dies irae (from Requiem Mass) by Giuseppe Verdi,8/20/1982,"August 20,1982",80,704,donald sinden,giuseppe verdi,A1815
12355,1546,Concerto for Two Violins in D minor by Johann Sebastian Bach,8/20/1982,"August 20,1982",80,704,donald sinden,johann sebastian bach,A2427
12354,1546,Symphony No. 6 in F major 'Pastoral' by Ludwig van Beethoven,8/20/1982,"August 20,1982",80,704,donald sinden,ludwig van beethoven,A3004
12346,1545,"String Quartet No. 13 in B flat major, Op. 130 by Ludwig van Beethoven",8/27/1982,"August 27,1982",80,385,carl davis,ludwig van beethoven,A3004
12347,1545,Symphony No. 7 in A major by Ludwig van Beethoven,8/27/1982,"August 27,1982",80,385,carl davis,ludwig van beethoven,A3004
12348,1545,"H'm, h'm, h'm (from The Magic Flute) by Wolfgang Amadeus Mozart",8/27/1982,"August 27,1982",80,385,carl davis,wolfgang amadeus mozart,A5418
12340,1544,Leonora Overture No. 3 by Ludwig van Beethoven,9/3/1982,"September 3,1982",80,760,duke duchess of devonshire,ludwig van beethoven,A3004
12329,1543,Piano Concerto No. 5 in E flat major 'Emperor' by Ludwig van Beethoven,9/10/1982,"September 10,1982",80,466,claire bloom,ludwig van beethoven,A3004
12330,1543,Soave sia il vento (from Cosi fan tutte) by Wolfgang Amadeus Mozart,9/10/1982,"September 10,1982",80,466,claire bloom,wolfgang amadeus mozart,A5418
12333,1543,Symphony No. 31 in D major 'Paris' by Wolfgang Amadeus Mozart,9/10/1982,"September 10,1982",80,466,claire bloom,wolfgang amadeus mozart,A5418
12324,1542,Piano Trio No. 1 in B flat major by Franz Schubert,9/17/1982,"September 17,1982",80,1246,james loughran,franz schubert,A1618
12326,1542,Mir ist so wunderbar (from Fidelio) by Ludwig van Beethoven,9/17/1982,"September 17,1982",80,1246,james loughran,ludwig van beethoven,A3004
12318,1541,Concerto in D minor by Johann Sebastian Bach,9/24/1982,"September 24,1982",80,390,carlo curley,johann sebastian bach,A2427
12307,1540,Symphony No. 3 in E flat major 'Eroica' by Ludwig van Beethoven,10/1/1982,"October 1,1982",80,2902,wilbur smith,ludwig van beethoven,A3004
12301,1539,Falstaff by Edward Elgar,10/8/1982,"October 8,1982",80,612,david lloyd jones,edward elgar,A1326
12304,1539,Symphony No. 9 in C major 'Great' by Franz Schubert,10/8/1982,"October 8,1982",80,612,david lloyd jones,franz schubert,A1618
12299,1539,Ave Maria (from Otello) by Giuseppe Verdi,10/8/1982,"October 8,1982",80,612,david lloyd jones,giuseppe verdi,A1815
12298,1539,Christmas Oratorio by Johann Sebastian Bach,10/8/1982,"October 8,1982",80,612,david lloyd jones,johann sebastian bach,A2427
12300,1539,Nutcracker Suite by Peter Ilyich Tchaikovsky,10/8/1982,"October 8,1982",80,612,david lloyd jones,pyotr ilyich tchaikovsky,A3932
22647,2832,Brandenburg Concerto No. 5 In D Major by Johann Sebastian Bach,10/15/1982,"October 15,1982",80,1916,n busch j kuchmy m parry m wilson,johann sebastian bach,A2427
22648,2832,Mass in B Minor - Credo by Johann Sebastian Bach,10/15/1982,"October 15,1982",80,1916,n busch j kuchmy m parry m wilson,johann sebastian bach,A2427
12296,1538,"Va, pensiero, sull'ali dorate (Chorus of the Hebrew Slaves) (from Nabucco) by Giuseppe Verdi",10/22/1982,"October 22,1982",80,957,geoffrey grigson,giuseppe verdi,A1815
12267,1535,The Dream Of Gerontius by Edward Elgar,11/12/1982,"November 12,1982",80,2770,thomas allen,edward elgar,A1326
12269,1535,Triple Concerto in C major by Ludwig van Beethoven,11/12/1982,"November 12,1982",80,2770,thomas allen,ludwig van beethoven,A3004
12272,1535,Clarinet Concerto in A major by Wolfgang Amadeus Mozart,11/12/1982,"November 12,1982",80,2770,thomas allen,wolfgang amadeus mozart,A5418
12261,1534,"Impromptu in A flat major, D935 No. 2 by Franz Schubert",11/19/1982,"November 19,1982",80,2371,rosamond lehmann,franz schubert,A1618
12258,1534,"Si, mi chiamano Mimi (from La Bohème) by Giacomo Puccini",11/19/1982,"November 19,1982",80,2371,rosamond lehmann,giacomo puccini,A1790
12252,1533,The Dream Of Gerontius by Edward Elgar,11/26/1982,"November 26,1982",80,2006,p d james,edward elgar,A1326
12254,1533,St Matthew Passion - Wir setzen uns mit Tränen nieder by Johann Sebastian Bach,11/26/1982,"November 26,1982",80,2006,p d james,johann sebastian bach,A2427
12238,1531,Symphony No. 6 in F major 'Pastoral' - 4th movement by Ludwig van Beethoven,12/10/1982,"December 10,1982",80,49,alan price,ludwig van beethoven,A3004
12228,1530,String Quintet in C major by Franz Schubert,12/24/1982,"December 24,1982",80,1058,gyorgy ligeti,franz schubert,A1618
12229,1530,Act 3 Duet (from Simon Boccanegra) by Giuseppe Verdi,12/24/1982,"December 24,1982",80,1058,gyorgy ligeti,giuseppe verdi,A1815
12227,1530,String Quintet No. 2 in C minor by Wolfgang Amadeus Mozart,12/24/1982,"December 24,1982",80,1058,gyorgy ligeti,wolfgang amadeus mozart,A5418
12220,1529,"Du bist die Ruh, D776 by Franz Schubert",12/31/1982,"December 31,1982",80,1792,mary ellis,franz schubert,A1618
12217,1529,Horn Concerto No. 2 in E flat major by Wolfgang Amadeus Mozart,12/31/1982,"December 31,1982",80,1792,mary ellis,wolfgang amadeus mozart,A5418
12223,1529,Dove sono (from The Marriage of Figaro) by Wolfgang Amadeus Mozart,12/31/1982,"December 31,1982",80,1792,mary ellis,wolfgang amadeus mozart,A5418
12216,1528,Rosamunde by Franz Schubert,1/7/1983,"January 7,1983",80,2211,rachel billington,franz schubert,A1618
12214,1528,To love both young and old (Gremin's aria) (from Eugene Onegin) by Peter Ilyich Tchaikovsky,1/7/1983,"January 7,1983",80,2211,rachel billington,pyotr ilyich tchaikovsky,A3932
12210,1528,Aria (from Zaïde) by Wolfgang Amadeus Mozart,1/7/1983,"January 7,1983",80,2211,rachel billington,wolfgang amadeus mozart,A5418
12213,1528,Concerto for 2 Pianos in E flat major (Piano Concerto No. 10) by Wolfgang Amadeus Mozart,1/7/1983,"January 7,1983",80,2211,rachel billington,wolfgang amadeus mozart,A5418
12191,1525,St Matthew Passion - Wir setzen uns mit Tränen nieder by Johann Sebastian Bach,1/28/1983,"January 28,1983",80,1056,gwyneth jones,johann sebastian bach,A2427
12185,1525,Symphony No. 9 in D minor 'Choral' - Ode to Joy by Ludwig van Beethoven,1/28/1983,"January 28,1983",80,1056,gwyneth jones,ludwig van beethoven,A3004
12188,1525,Piano Concerto No. 21 in C major by Wolfgang Amadeus Mozart,1/28/1983,"January 28,1983",80,1056,gwyneth jones,wolfgang amadeus mozart,A5418
12177,1524,"Piano Trio No. 7 in B flat major, Op. 97 'Archduke' by Ludwig van Beethoven",2/4/1983,"February 4,1983",80,2779,tim severin,ludwig van beethoven,A3004
12181,1524,Don Giovanni Overture by Wolfgang Amadeus Mozart,2/4/1983,"February 4,1983",80,2779,tim severin,wolfgang amadeus mozart,A5418
12175,1523,Cello Concerto in E Minor by Edward Elgar,2/11/1983,"February 11,1983",80,280,beryl reid,edward elgar,A1326
12154,1521,"Well-tempered Clavier, Book 1 - Prelude & Fugue in B flat major by Johann Sebastian Bach",2/25/1983,"February 25,1983",80,1243,james ivory,johann sebastian bach,A2427
12155,1521,St Matthew Passion - Auf das Fest by Johann Sebastian Bach,2/25/1983,"February 25,1983",80,1243,james ivory,johann sebastian bach,A2427
12153,1521,The Three Ladies find Tamino (from The Magic Flute) by Wolfgang Amadeus Mozart,2/25/1983,"February 25,1983",80,1243,james ivory,wolfgang amadeus mozart,A5418
12160,1521,Soave sia il vento (from Cosi fan tutte) by Wolfgang Amadeus Mozart,2/25/1983,"February 25,1983",80,1243,james ivory,wolfgang amadeus mozart,A5418
12144,1519,Cello Concerto in E Minor by Edward Elgar,3/11/1983,"March 11,1983",80,1532,kenneth macmillan,edward elgar,A1326
12130,1518,Violin Concerto in D major by Ludwig van Beethoven,3/18/1983,"March 18,1983",80,728,douglas reeman,ludwig van beethoven,A3004
12123,1517,"Toccata and Fugue in D Minor, BWV 565 by Johann Sebastian Bach",3/25/1983,"March 25,1983",80,1875,michael wood,johann sebastian bach,A2427
12124,1517,Commend Thy Way by Johann Sebastian Bach,3/25/1983,"March 25,1983",80,1875,michael wood,johann sebastian bach,A2427
12128,1517,Symphony No. 3 in E flat major 'Eroica' by Ludwig van Beethoven,3/25/1983,"March 25,1983",80,1875,michael wood,ludwig van beethoven,A3004
12113,1516,Orchestral Suite No. 2 in B minor - 7th movement by Johann Sebastian Bach,4/1/1983,"April 1,1983",80,1256,jan morris,johann sebastian bach,A2427
12120,1516,"Jesu, Joy of Mans Desiring from Cantata BWV 147 by Johann Sebastian Bach",4/1/1983,"April 1,1983",80,1256,jan morris,johann sebastian bach,A2427
12115,1516,"String Quartet No. 19 in C major, K465 'Dissonance' by Wolfgang Amadeus Mozart",4/1/1983,"April 1,1983",80,1256,jan morris,wolfgang amadeus mozart,A5418
12111,1515,Symphony No. 6 in F major 'Pastoral' by Ludwig van Beethoven,4/8/1983,"April 8,1983",80,1238,james fox,ludwig van beethoven,A3004
12097,1514,"Well-tempered Clavier, Book 1 - Prelude & Fugue in C major by Johann Sebastian Bach",4/15/1983,"April 15,1983",80,2433,ruggiero ricci,johann sebastian bach,A2427
12103,1514,Piano Concerto No. 1 in B flat minor by Peter Ilyich Tchaikovsky,4/15/1983,"April 15,1983",80,2433,ruggiero ricci,pyotr ilyich tchaikovsky,A3932
12098,1514,Violin Sonata in F major by Wolfgang Amadeus Mozart,4/15/1983,"April 15,1983",80,2433,ruggiero ricci,wolfgang amadeus mozart,A5418
12102,1514,Adagio by Wolfgang Amadeus Mozart,4/15/1983,"April 15,1983",80,2433,ruggiero ricci,wolfgang amadeus mozart,A5418
12092,1513,Fugue In G Minor by Johann Sebastian Bach,4/22/1983,"April 22,1983",80,959,geoffrey moorhouse,johann sebastian bach,A2427
12091,1513,Notte e giorno (from Don Giovanni) by Wolfgang Amadeus Mozart,4/22/1983,"April 22,1983",80,959,geoffrey moorhouse,wolfgang amadeus mozart,A5418
12087,1512,Nessun dorma by Giacomo Puccini,4/29/1983,"April 29,1983",80,1818,max boyce,giacomo puccini,A1790
12080,1511,"The Dream of Gerontius - Proficiscere, anima Christiana by Edward Elgar",5/6/1983,"May 6,1983",80,6,a n wilson,edward elgar,A1326
12074,1511,"Impromptu in G flat major, D899 No. 3 by Franz Schubert",5/6/1983,"May 6,1983",80,6,a n wilson,franz schubert,A1618
12072,1510,1812 Overture by Peter Ilyich Tchaikovsky,5/13/1983,"May 13,1983",80,190,arthur english,pyotr ilyich tchaikovsky,A3932
12059,1509,Un bel di vedremo (One fine day) (from Madama Butterfly) by Giacomo Puccini,5/20/1983,"May 20,1983",80,2516,sir alan king hamilton,giacomo puccini,A1790
12064,1509,Symphony No. 5 in C minor by Ludwig van Beethoven,5/20/1983,"May 20,1983",80,2516,sir alan king hamilton,ludwig van beethoven,A3004
12027,1505,Im Dorfe (from Winterreise) by Franz Schubert,6/17/1983,"June 17,1983",80,2113,peter pears,franz schubert,A1618
12023,1504,"Sola, perduta, abbandonata (from Manon Lescaut) by Giacomo Puccini",6/24/1983,"June 24,1983",80,885,fleur cowles,giacomo puccini,A1790
12009,1503,"Grosse Fuge in B flat major, Op. 133 by Ludwig van Beethoven",7/1/1983,"July 1,1983",80,2108,peter maxwell davies,ludwig van beethoven,A3004
12002,1502,Serenade No. 10 in B flat major for 13 Wind Instruments by Wolfgang Amadeus Mozart,7/8/1983,"July 8,1983",80,2754,terry jones,wolfgang amadeus mozart,A5418
22644,2831,String Quartet in C minor 'Quartettsatz' by Franz Schubert,7/15/1983,"July 15,1983",80,1474,julian bream,franz schubert,A1618
